export_created,job_id,high_priority,req_inkjet,export_company_name,name,qty_est,qty,jobtype,num_inserts,color,export_duedate,export_cur_status,purls,delivery,export_coordinator,paid,invoice,postage_class,postage_type,postage_amt,postage_affixed,postage_due,total,dist_type,mailsize,papertype,fold_type,snap_seal,snap_paper,paper_color,envelopepaper,envelopetype,permit,export_vend_name,export_sales,bw_color,simp_dup,rsm_provided_data,custom_envelope,variable_streetview,data_cost,parent_sheet_size,freight,quoted,add_expenses,clicks_n_paper,labor,production_notes,sf_freight,sf_pmod,sf_quoted,sf_clicks_paper,sf_labor,sf_data,sf_data_po,sf_outside_print,sf_op_po,sf_addit_expense,sf_addit_po
2019-11-11 08:12:16,81284,,yes,eMortgage Capital,eMTG VA MIP 4 1 Green 111519  ,2650,2649,Letter,1,4/0,2019-11-15 00:00:00,Done,no,,Dorothy Nanai,true,246925,First Class Pre-Sort,Permit Imprint,1088.50,,,2040.00,None,8.5x11,,,,,,,,,"[""Denver Redstone Production""]",Justin Restaino,,,yes,1,yes,,,,,,,,"PRINT - Letter
4/1
Print 8.5x11 60# white paper

FOLD
Tri-fold

INKJET
1/0
Inkjet #10 single window GREEN window envelope blank
1st class box indicia
PRESORTED
FIRST CLASS MAIL
U.S. POSTAGE
PAID
SACRAMENTO, CA
PERMIT #1935

STAGE AT INSERTER

INSERTER (1)
Insert letter into #10 single window GREEN envelope with 1st class box indicia

MAIL
Sort, bundle, and tray - 1st class 11/15/2019",,,,,,,,,,,
2019-11-11 08:20:54,81286,,yes,eMortgage Capital,eMTG VA MIP 4 1 Green 111919  ,2650,2637,Letter,1,4/0,2019-11-19 00:00:00,Done,no,,Dorothy Nanai,true,246926,First Class Pre-Sort,Permit Imprint,1083.59,,,2030.94,None,8.5x11,,,,,,,,,"[""Denver Redstone Production""]",Justin Restaino,,,yes,1,yes,,,,,,,,"PRINT - Letter
4/1
Print 8.5x11 60# white paper

FOLD
Tri-fold

INKJET
1/0
Inkjet #10 single window GREEN window envelope blank
1st class box indicia
PRESORTED
FIRST CLASS MAIL
U.S. POSTAGE
PAID
SACRAMENTO, CA
PERMIT #1935

STAGE AT INSERTER

INSERTER (1)
Insert letter into #10 single window GREEN envelope with 1st class box indicia

MAIL
Sort, bundle, and tray - 1st class 11/19/2019",,,,,,,,,,,
2019-11-11 08:34:44,81287,,no,Nationwide Marketing Services,USAPSROH111119,30001,30000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246676,First Class Pre-Sort,Permit Imprint,7857.88,,,8925.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 3,334 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/11",,,,,,,,,,,
2019-11-11 08:51:16,81290,,no,Nationwide Marketing Services,USAPSVA111219,14001,14000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246681,First Class Pre-Sort,Permit Imprint,3719.51,,,4165.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,556 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 09:00:23,81291,,no,DG Funding,DG TRIGGER SINGLE WND BRN KRFT   111519,6000,4935,Letter,1,4/0,2019-11-15 00:00:00,Done,yes,,Dorothy Nanai,true,247001,First Class Pre-Sort,Permit Imprint,2023.90,,,3137.24,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,no,,,,,,,,"PRINT
4/1
Print 8.5x11 80# offset white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 single window brownkraft envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-11 09:17:39,81292,,no,"JWH Financial, Inc",JWH trigger 111519 PURL  ,10001,10002,Letter,1,1/0,2019-11-15 00:00:00,Done,yes,,Vince Larot,true,246802,First Class Pre-Sort,Permit Imprint,4091.22,,,8323.06,None,8.5x11,60#,,,,White,#10 White,Half Window,1935,"[""RS W.Sac""]",Justin Restaino,,,yes,1,,,,,,,,,"Print
4/1 8.5x11 60# white paper

Fold
Tri- fold letters

Insert
Insert into #10 half window white with FC permit 1935 (box style)",,,,,,,,,,,
2019-11-11 09:18:30,81293,,no,Nationwide Marketing Services,USAPSSD111219,14001,14000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246684,First Class Pre-Sort,Permit Imprint,3593.23,,,4165.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,556 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 09:19:36,81294,,no,Elite Funding," Elite Funding HECM 11/14/19",7000,5816,Letter,1,1/0,2019-11-12 00:00:00,Done,no,,Lucy Rodriguez,true,246719,Standard,Permit Imprint,1464.03,,,2505.18,PMOD,8.5x11,,,,,,,,,"[""RS W.Sac""]",Heather Lunsford,,,no,0,no,,,,,,,,"QTY: 5816

PRINT: 8.5X11 WHITE #60

INSERT: TRI-FOLD AND INSERT INTO #10 WHITE DOUBLE WINDOW STANDARD EAGLE 1935 INDICIA

BUNDLE SORT TRAY

DUE DATE: 11-12-2019",,,,,,,,,,,
2019-11-11 09:28:06,81295,,no,JWH Financial - Jeff Singleton,JWH Jeff Trigger 111519 PURL  ,3001,3002,Letter,1,1/0,2019-11-15 00:00:00,Done,yes,,Vince Larot,true,246820,First Class Pre-Sort,Permit Imprint,1236.20,,,2529.10,None,8.5x11,60#,,,,White,#10 White,Half Window,1935,"[""RS W.Sac""]",Justin Restaino,,,yes,1,yes,,,,,,,,"Print
4/1 8.5x11 70# white paper

Fold
Tri- fold letters

Insert
Insert into #10 half window white with FC permit 1935 (box style)",,,,,,,,,,,
2019-11-11 09:29:01,81296,,no,Nationwide Marketing Services,USAPSSC111219,15001,15000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246685,First Class Pre-Sort,Permit Imprint,3926.67,,,4462.50,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,667 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 09:35:51,81298,,yes,Omni Fund,PMI Removal FHA Drop 5,5000,4518,Letter,1,4/0,2019-11-29 00:00:00,Delivery / Mailed,no,,Tyler Golding,true,247579,Standard,Permit Imprint,1097.59,,,2273.91,PMOD,8.5x11,,,,,,,,,"[""RS W.Sac""]",Jared Phillips,,,no,0,no,,,,,,,,"QTY: 4518

PRINT 4/1
8.5x11 60# white paper

TRI-FOLD

INSERT (1) letter into #10 Browncraft Double Window with standard eagle indicia (From RS Internal 82263)

MAIL sort, bundle, & tray - PMOD 11/29/2019",,,,,,,,,,,
2019-11-11 09:36:53,81299,,no,Nationwide Marketing Services,USAPSRTX111219,5001,5000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246688,First Class Pre-Sort,Permit Imprint,1347.03,,,1487.50,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 556 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 09:41:23,81300,,no,Nationwide Marketing Services,USAPSROH111219,20001,20000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246689,First Class Pre-Sort,Permit Imprint,5304.01,,,5950.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 2,223 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 09:44:17,81301,,yes,"Reliant Home Funding, Inc - Greg",Low Fico 2 11/14/2019,9500,9499,Letter,1,1/0,2019-11-14 00:00:00,Done,no,,Tori Randell,true,246835,First Class Pre-Sort,Permit Imprint,3888.60,,,6829.29,,8.5x11,,,,,,,,1935,"[""Denver Redstone Production""]",Justin Restaino,,,,0,,,,,,,,,"PHONE NUMBER 1-866-889-0081

DO NOT TEST PURLS ON GREG’S JOBS

WAIT FOR CLIENT TO ANSWER ON PHONE CALL
INKJET

#10 White half window envelope with FC Eagle #1935 Permit
 If we don’t have the eagle indicia we use a live stamp. 

Qty: 9499

Color: 1/1

paper : 60# white 8.5x11

tri-fold and insert half window envelope with FC Eagle indicia 

BRING SAMPLE TO TORI FOR PROOFING. PRINT LONG EDGE

MAIL
Sort, Bundle, and Tray - 1st Class Pre-sort Due: 11/14/2019

DO NOT TEST PURLS ON GREG’S JOBS",,,,,,,,,,,
2019-11-11 09:44:53,81302,,no,Nationwide Marketing Services,USAPSRCO111219,5001,5000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246692,First Class Pre-Sort,Permit Imprint,1343.60,,,1487.50,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 556 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 09:45:25,81303,,yes,"Reliant Home Funding, Inc - Greg",Low Fico 2  11/21/2019,9500,9495,Letter,1,1/0,2019-11-21 00:00:00,Done,no,,Tori Randell,true,247261,First Class Pre-Sort,Permit Imprint,3885.12,,,6826.43,,8.5x11,,,,,,,,1935,"[""Denver Redstone Production""]",Justin Restaino,,,,0,,,,,,,,,"PHONE NUMBER 1-866-889-0081

DO NOT TEST PURLS ON GREG’S JOBS

WAIT FOR CLIENT TO ANSWER ON PHONE CALL

INKJET
#10 White half window envelope with FC Eagle #1935 Permit
 If we don’t have the eagle indicia we use a live stamp. 

Qty: 

Color: 1/1

paper : 60# white 8.5x11

tri-fold and insert half window envelope with FC Eagle indicia 

BRING SAMPLE TO TORI FOR PROOFING. PRINT LONG EDGE

MAIL

Sort, Bundle, and Tray - 1st Class Pre-sort Due: 11/21/2019

DO NOT TEST PURLS ON GREG’S JOBS
",,,,,,,,,,,
2019-11-11 09:45:37,81304,,no,JWH Financial - Sam Crawford,JWH Sam Trigger 111519 PURL  ,2001,2002,Letter,1,1/0,2019-11-15 00:00:00,Done,yes,,Vince Larot,true,246839,First Class Pre-Sort,Permit Imprint,830.34,,,1787.03,None,8.5x11,70# (67.5#),,,,White,#10 White,Half Window,1935,"[""RS W.Sac""]",Justin Restaino,,,yes,0,,,,,,,,,"Print
4/1 8.5x11 60# white paper

Fold
Tri- fold letters

Insert
Insert into #10 half window white with FC permit 1935 (box style)",,,,,,,,,,,
2019-11-11 09:46:38,81305,,yes,"Reliant Home Funding, Inc - Greg",Low Fico 2 11/29/2019,9500,9453,Letter,1,1/0,2019-11-29 00:00:00,Delivery / Mailed,no,,Tori Randell,true,247528,First Class Pre-Sort,Permit Imprint,3869.46,,,6796.40,,8.5x11,,,,,,,,1935,"[""Denver Redstone Production""]",Justin Restaino,,,,0,,,,,,,,,"PHONE NUMBER 1-866-889-0081

DO NOT TEST PURLS ON GREG’S JOBS

WAIT FOR CLIENT TO ANSWER ON PHONE CALL

INKJET
#10 White half window envelope with FC Eagle #1935 Permit
 If we don’t have the eagle indicia we use a live stamp. 

Qty: 

Color: 1/1

paper : 60# white 8.5x11

tri-fold and insert half window envelope with FC Eagle indicia 

BRING SAMPLE TO TORI FOR PROOFING. PRINT LONG EDGE

MAIL
Sort, Bundle, and Tray - 1st Class Pre-sort Due: 11/28/2019

DO NOT TEST PURLS ON GREG’S JOBS
",,,,,,,,,,,
2019-11-11 09:57:08,81308,,no,Nationwide Marketing Services,USAPSRMS111219,20001,20000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246693,First Class Pre-Sort,Permit Imprint,5144.92,,,5950.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 2,223 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 10:12:07,81309,,yes,Home Plus Mortgage Laguna ,Homeplus November,5000,6740,Letter,1,1/0,2019-11-14 00:00:00,Done,no,,Christine Lee,true,246781,First Class Pre-Sort,Permit Imprint,,,,3339.56,,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"PRINT
1/0
Print 8.5x11 60# white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 single window white envelope 1st class indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-11 10:20:49,81310,,no,Nationwide Marketing Services,USAPSRWY111219,8001,8000,Post Card,,1/0,2019-11-12 00:00:00,Done,no,,Lindsey Hemphill,true,246694,First Class Pre-Sort,Permit Imprint,2085.80,,,2380.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 889 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/12",,,,,,,,,,,
2019-11-11 10:55:08,81311,,yes,US Probate Leads,Sandra Clunie,100,100,Letter,1,4/0,2019-11-14 00:00:00,Done,no,,Jolanda Jiminez,true,247051,Full Rate (Stamp Only),Stamp,55.00,55.00,0.00,72.00,,8.5x11,,,,,,,,,"[""RS W.Sac""]",Heather Lunsford,,,no,1,no,,,,,,,,"PART 1 OF 2- ENVELOPES
4/0
#10 White BLANK 
Print Return Address and Address Block
Apply FULL RATE STAMP

Part 2 of 2 -- LETTER
4/0
8.5 x 11 Letter - #60 White

C-FOLD
HAND MATCH LETTER TO CUSTOM ENVELOPES FROM PART ONE

MAIL
FULL RATE STAMP, DUE 11/14/19",,,,,,,,,,,
2019-11-11 14:04:04,81321,,yes,Overflowworks,Fairway Independent Mortgage - 10432-19 - D1,2507,2491,Letter,1,1/1,2019-11-15 00:00:00,Done,no,,Leslie Moores,true,246830,First Class Pre-Sort,Permit Imprint,1.00,,,1404.58,None,8.5x11,20#,,,,White,#10 White,Double Window,1935,"[""RS W.Sac""]",Andy Cody,0,2,no,0,no,,,,,,,,"PRINT
1/1
8.5X11 60# WHITE PAPER

FOLD
C FOLD

INSERT
INTO WHITE #10 full window envelope-- 1st Class 1935

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.
",,,,,,,,,,,
2019-11-11 14:05:00,81322,,,Liberty Debt Relief,LLG RS375-383 Blue Check Snap - DROP SHIP - ATL,227611,227610,Snap Pack,,1/1,2019-11-15 00:00:00,Delivery / Mailed,no,,Dorothy Nanai,true,246762,Standard,Permit Imprint,53832.69,,,86118.63,Drop Ship,8.5x11,,C-Fold,Pressure Seal,Blue Window Check Snaps,,,,2032,"[""Atlanta Redstone Producton""]",Heather Lunsford,0,2,yes,,no,,,,,,,,"PRINT
1/1
Print 8.5x11 BLUE WINDOW CHECK SNAP PRESSURE SEAL PAPER

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - DROP SHIP

",,,,,,,,,,,
2019-11-11 14:05:55,81323,,,Liberty Debt Relief,LLG RS375-383 Blue Check Snap - DROP SHIP - DEN,31205,31204,Snap Pack,,1/1,2019-11-18 00:00:00,Done,no,,Dorothy Nanai,true,246762,Standard,Permit Imprint,7960.60,,,86118.63,Drop Ship,8.5x11,,C-Fold,Pressure Seal,Blue Window Check Snaps,,,,2032,"[""Denver Redstone Production""]",Heather Lunsford,0,2,yes,,no,,,,,,,,"PRINT
1/1
Print 8.5x11 BLUE WINDOW CHECK SNAP PRESSURE SEAL PAPER

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - DROP SHIP",,,,,,,,,,,
2019-11-11 14:06:03,81324,,no,Overflowworks,Fairway Independent Mortgage - 10432-19 D2,2507,2480,Letter,1,1/1,2019-11-22 00:00:00,Done,no,,Leslie Moores,true,247011,First Class Pre-Sort,Permit Imprint,1041.89,,,1396.83,None,8.5x11,60#,,,,White,White #10,Single Window,1935,"[""RS W.Sac""]",Andy Cody,0,2,no,0,yes,,,,,,,,"PRINT
4/1
8.5X11 60# WHITE PAPER

FOLD
C FOLD

INSERT
INTO #10 WHITE FULL WINDOW ENVELOPES

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. ",,,,,,,,,,,
2019-11-11 14:07:06,81325,,,Liberty Debt Relief,LLG RS375-383 Blue Check Snap - DROP SHIP - W SAC,9132,9131,Snap Pack,,1/1,2019-11-20 00:00:00,Delivery / Mailed,no,,Dorothy Nanai,true,246762,Standard,Permit Imprint,2409.09,,,86118.63,Drop Ship,8.5x11,,C-Fold,Pressure Seal,Blue Window Check Snaps,,,,2032,"[""RS W.Sac""]",Heather Lunsford,0,2,yes,,no,,,,,,,,"PRINT
1/1
Print 8.5x11 BLUE WINDOW CHECK SNAP PRESSURE SEAL PAPER

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - DROP SHIP

DROP 11/20/2019
NDC LOS ANGELES",,,,,,,,,,,
2019-11-11 14:08:00,81326,,no,Overflowworks,Fairway Independent Mortgage - 10432-19 D3,2507,2489,Letter,1,1/1,2019-11-29 00:00:00,Delivery / Mailed,no,,Leslie Moores,true,247242,First Class Pre-Sort,Permit Imprint,1045.25,,,1563.52,None,8.5x11,60#,,,,White,White #10,Single Window,1935,"[""RS W.Sac""]",Andy Cody,0,2,no,0,yes,,,,,,,,"PRINT
4/1
8.5X11 60# WHITE PAPER

FOLD
C FOLD

INSERT
INTO #10 FULL WINDOW ENVELOPES

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. ",,,,,,,,,,,
2019-11-11 14:22:28,81328,,no,Nations Lending - CORP,Nations Lending Refi Home Image Trigger 111,37000,37566,Letter,1,4/0,2019-11-14 00:00:00,Done,no,,Dorothy Nanai,true,246891,First Class Pre-Sort,Permit Imprint,15426.80,,,22079.32,None,8.5x11,,,,,,,,,"[""Denver Redstone Production""]",Bobby Caruso,,,no,0,yes,,,,,,,,"PRINT
4/1
Print 8.5x11 60# white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class box indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-11 15:31:46,81329,,no,Response Tech. (Aff),RSMAIL DQP MS Legacy pc,5056,5056,Post Card,,1/0,2019-11-14 00:00:00,Done,no,,Heather Lunsford,true,585,Standard,Permit Imprint,1141.55,,,1141.55,,4 x 6,,,,,,,,5114,"[""Denver Redstone Production""]",Andy Cody,,,,0,,,,,,,,,"Inkjet address block. CSV and DBF on P:drive.

Sort/Bundle/tray/strap

Put completed mail in cage.",,,,,,,,,,,
2019-11-11 16:10:45,81330,,no,"Advance Marketing Mail, Inc.",19884 CPLM - VA Purch - Dec18 - Mar19 - EXP SNP - 11-14,9896,9896,Snap Pack,,1/0,2019-11-14 00:00:00,Done,no,,Meredith Burnett,true,,First Class Pre-Sort,Permit Imprint,0.00,,,0.00,None,8.5x11,,C-Fold,Converted,White 70# Converted,,,,1908,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"QTY: 9896

1/1

8.5x11 70# WHITE Converted Snap

Tri-fold, Perf and Snap

Sort, Bundle, and Tray --Box Indicia, Presort Standard, Permit 1908 

DUE: 11/14/19",,,,,,,,,,,
2019-11-11 16:11:57,81331,,no,"Advance Marketing Mail, Inc.",19885 CPLM - VA Refi - Dec18 - Mar19 - EXP SNP - 11-14 ,9146,9146,Snap Pack,,1/0,2019-11-14 00:00:00,Done,no,,Meredith Burnett,true,,First Class Pre-Sort,Permit Imprint,0.00,,,0.00,None,8.5x11,,C-Fold,Converted,White 70# Converted,,,,1908,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"QTY: 9146

1/1

8.5x11 70# WHITE Converted Snap

Tri-fold, Perf and Snap

Sort, Bundle, and Tray --Box Indicia, Presort Standard, Permit 1908 

DUE: 11/14/19",,,,,,,,,,,
2019-11-11 19:05:38,81332,,yes,Community Marketing,Lotus Dental Group PC16 - Drop 3,4996,4996,Post Card,,4/0,2019-11-15 00:00:00,Done,no,,Christine Lee,true,246779,Standard,Permit Imprint,809.56,,,1246.71,Drop Ship,5.5 x 8.5,,,,,,,,,"[""RS W.Sac""]",Jared Phillips,,,,0,,,,,,,,,"QTY: 4996

SHEETS: 1249

PRINT: 4/4 - 4 up on on 12x18 Gloss Cover White (Full Bleeds) HEAD TO HEAD

CUT: Cut down to final size 5.5 x 8.5

Bundle Sort & Tray

Due Date 11/15/19",,,,,,,,,,,
2019-11-11 21:53:17,81333,,yes,Cedar Creek,OGR letter NP 191111,995,994,Letter,2,4/0,2019-11-15 00:00:00,Done,no,,Christine Lee,true,246778,Non-Profit,Permit Imprint,157.86,,,229.64,None,8.5x11,,,,,,,,1,"[""RS W.Sac""]",Andy Cody,,,,1,,,,,,,,,"QTY:  994

PRINT :  Static Letter  4/4 8.5x11 60# White 

Tri Fold & Insert (2) into #10 Regular  white envelope - RS INTERNAL: 81446

#9 Regular white envelope – rs internal: 81445                            
 Static Letter


Mail
sort, bundle and Tray-: NON profit           Due 11/15/19
",,,,,,,,,,,
2019-11-12 06:23:59,81334,,no,Nationwide Marketing Services,COPPSD111419,13336,13335,Post Card,,1/0,2019-11-14 00:00:00,Done,no,,Lindsey Hemphill,true,246735,First Class Pre-Sort,Permit Imprint,3424.96,,,3967.16,None,4 x 6,Custom,,,,Custom,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 4/4
QTY: 1,482 Sheets
9 up on 12x18 65# cosmic ORANGE paper

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/14",,,,,,,,,,,
2019-11-12 07:48:44,81338,,no,Nationwide Marketing Services,USAPSMD111319,14001,14000,Post Card,,1/0,2019-11-13 00:00:00,Done,no,,Lindsey Hemphill,true,246733,First Class Pre-Sort,Permit Imprint,3660.53,,,4165.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,556 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/13",,,,,,,,,,,
2019-11-12 07:59:53,81340,,no,"AIM Capital Insurance Services, LLC",AaronHoke - Wk4619mailers - pink,8322,8322,Letter,2,1/0,2019-11-14 00:00:00,Done,no,,Dorothy Nanai,true,246847,Standard,Permit Imprint,2080.77,,,3541.87,PMOD,8.5x11,,,,,,,,,"[""RS W.Sac""]",Jared Phillips,,,no,1,no,,,,,,,,"2 INSERTS
- LETTER
- #9 BRM 

PRINT
1/0
Print 8.5x11 20# pink paper

FOLD
Tri-fold

INSERT (2)
- Insert letter
- Insert CUSTOM #9 BRM Envelope
Insert both into #10 single window white envelope with eagle standard indicia

MAIL
Sort, bundle, and tray - PMOD 11/14/2019",,,,,,,,,,,
2019-11-12 08:05:34,81341,,no,Nationwide Marketing Services,USAPSMS111319,17001,17000,Post Card,,1/0,2019-11-13 00:00:00,Done,no,,Lindsey Hemphill,true,246738,First Class Pre-Sort,Permit Imprint,4380.35,,,5057.50,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,889 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/13",,,,,,,,,,,
2019-11-12 08:25:58,81342,,no,Snap Pack Mail,RB Agency Drop 54,3086,3085,Snap Pack,,1/0,2019-11-13 00:00:00,Done,no,,Mika Hemphill,true,246756,Standard,Permit Imprint,755.67,,,1120.73,PMOD,8.5x11,,Z-Fold,Pressure Seal,Black & White,,,,1935,"[""RS W.Sac""]",Andy Cody,0,1,no,,no,,,,,,,,"PRINT
1/0
8.5X11 Z FOLD PRESSURE SEAL BLK/WHT

FOLD
Z FOLD AND PRESSURE SEAL

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. - PMOD",,,,,,,,,,,
2019-11-12 09:04:09,81345,,no,Nationwide Marketing Services,USAPSRIA111419,10001,10000,Post Card,,1/0,2019-11-14 00:00:00,Done,no,,Lindsey Hemphill,true,246734,First Class Pre-Sort,Permit Imprint,2639.32,,,2975.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,112 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/14",,,,,,,,,,,
2019-11-12 09:19:00,81346,,no,Nationwide Marketing Services,USAPSRID111519,14001,14000,Post Card,,1/0,2019-11-15 00:00:00,Done,no,,Lindsey Hemphill,true,246736,First Class Pre-Sort,Permit Imprint,3604.94,,,4165.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,,,no,,no,,,,,,,,"PRINT 1/1
QTY: 1,556 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/15",,,,,,,,,,,
2019-11-12 09:25:12,81347,,no,states mortgage company,SMC Half Window VA 111519 ,6187,6150,Letter,1,1/0,2019-11-15 00:00:00,Done,no,,Megan Thompson,true,246796,First Class Pre-Sort,Permit Imprint,2544.47,,,5259.72,None,8.5x11,70# (67.5#),,,,White,Green,#10 Single Window,1935,"[""RS W.Sac""]",Justin Restaino,,,yes,1,,,,,,,,,"Print
4/1 8.5x11 70# white paper

Fold
Tri- fold letters

Insert
Insert into #10 HALF WINDOW WHITE with FC permit 1935 (box style)",,,,,,,,,,,
2019-11-12 09:32:57,81348,,no,Snap Pack Mail,RB Agency Postcard Drop 3,1530,1533,Post Card,,1/0,2019-11-13 00:00:00,Done,no,,Mika Hemphill,true,246752,First Class Pre-Sort,Permit Imprint,398.64,,,485.89,None,4 x 6,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"QTY: 171 Sheets

PRINT
1/1
9UP on 12x18 #67 Pink Vellum stock

CUT
cut to final size of 4x6

MAIL
sort, bundle and tray",,,,,,,,,,,
